Dim,Sparsity,conditionOnlyCanonical,conditionOnlyMean,mccc,mccm,mmcc,mmcm
300.0,0.3,0.09000000002561137,0.2699999999604188,2.3699999999953434,0.17000000004190952,0.03000000002793968,0.0
300.0,0.4,0.34000000001105946,0.6799999999930151,2.3099999999976717,0.1999999999970896,0.03000000002793968,0.0
300.0,0.5,0.04999999998835847,0.3200000000069849,3.070000000006985,0.27000000001862645,0.04999999998835847,0.009999999994761307
300.0,0.6,0.33000000000174623,0.4600000000064029,2.0200000000040745,0.15999999998894054,0.02999999999883585,0.0
300.0,0.6999777777777778,0.4200000000419095,0.1199999999953434,3.1600000000034925,0.16999999998370185,0.039999999979045235,0.0
300.0,0.8,0.039999999979045235,0.2999999999883585,3.0,0.16999999999825374,0.05000000004656613,0.0
300.0,0.9,0.41999999998370185,0.3900000000139697,2.400000000023283,0.28999999997904524,0.02999999999883585,0.0
400.0,0.1,0.17999999999301508,0.5,10.079999999958089,6.710000000006403,0.039999999979045235,0.009999999994761307
400.0,0.2,0.08999999999650754,0.3999999999650754,8.580000000001746,8.070000000006985,0.04999999998835847,0.0
400.0,0.3,0.1900000000023283,0.6199999999953434,5.7800000000279415,7.239999999990688,0.0400000000372529,0.0
400.0,0.4,0.3999999999941792,0.3399999999674037,7.119999999995343,7.8699999999953425,0.040000000008149066,0.009999999994761307
400.0,0.5,0.2999999999883585,0.3100000000558793,6.940000000002327,7.1599999999743895,0.040000000008149066,0.0
400.0,0.6,0.5099999999947613,1.0599999999976717,12.139999999999418,5.649999999994179,0.030000000013387762,0.0
400.0,0.6999875,0.07000000000698492,0.19999999995343387,9.0,5.790000000008148,0.040000000008149066,0.009999999994761307
400.0,0.8,0.1199999999953434,0.4599999999627471,7.389999999999418,7.4500000000116415,0.0400000000372529,0.009999999994761307
400.0,0.9,0.5299999999988358,0.4700000000302679,5.899999999965075,6.960000000020955,0.03999999999359717,0.010000000009313226
500.0,0.1,0.6300000000046566,1.1199999999953434,9.369999999995343,9.110000000015132,0.0400000000372529,0.0
500.0,0.2,0.9400000000023284,0.6300000000046566,11.220000000001164,8.729999999981374,0.02999999999883585,0.010000000009313226
500.0,0.3,0.16000000000349246,0.4400000000023283,12.179999999934807,10.150000000023283,0.04999999993015082,0.010000000009313226
500.0,0.4,0.1300000000046566,0.2300000000104773,11.089999999967404,7.930000000022119,0.0400000000372529,0.0
500.0,0.5,0.25,0.6800000000512227,11.859999999986027,8.880000000004658,0.039999999979045235,0.009999999980209395
500.0,0.6,2.5799999999871943,0.8399999999965075,11.579999999987194,6.600000000005821,0.02999999999883585,0.010000000009313226
500.0,0.6999920000000001,0.22999999998137355,0.4600000000791624,8.910000000003492,9.809999999997672,0.040000000008149066,0.0
500.0,0.8,0.2900000000081491,0.5499999999883585,12.0,8.459999999991853,0.0400000000372529,0.0
500.0,0.9,0.14000000001396984,0.34000000008381903,9.35999999998603,9.580000000016296,0.039999999979045235,0.009999999980209395
600.0,0.1,0.4799999999959255,0.5700000000069849,15.419999999998256,17.78999999997905,0.039999999979045235,0.009999999994761307
600.0,0.2,0.3600000000442378,0.8099999999976717,11.75,11.650000000023287,0.02999999999883585,0.020000000004074536
600.0,0.3,0.6699999999982538,1.3400000000256114,17.779999999998836,16.69000000000233,0.04999999998835847,0.0
600.0,0.4,0.15000000000873115,0.5499999999883585,16.59000000001106,15.839999999996508,0.0400000000372529,0.010000000009313226
600.0,0.5,0.28999999997904524,0.3000000000465661,13.619999999995349,11.929999999993017,0.0400000000372529,0.009999999994761307
600.0,0.6,0.9499999999970896,1.0900000000110597,14.959999999991851,13.279999999998836,0.02999999999883585,0.009999999994761307
600.0,0.6999944444444445,1.4200000000419095,1.2599999999947613,14.529999999998836,16.970000000001164,0.04999999998835847,0.0
600.0,0.8,0.8499999999767169,1.1600000000325963,19.44000000000233,12.040000000008149,0.039999999979045235,0.010000000009313226
600.0,0.9,0.21999999997206032,0.5600000000122236,14.850000000034926,11.299999999988358,0.04999999998835847,0.0
700.0,0.1,0.2600000000093132,0.5700000000069849,16.64000000001397,14.940000000002327,0.04999999998835847,0.010000000009313226
700.0,0.2,0.7600000000093132,0.4499999999970896,20.849999999976717,17.64000000001397,0.039999999979045235,0.010000000009313226
700.0,0.3,1.0899999999674037,0.8699999999953434,20.419999999983705,20.40000000002329,0.0400000000372529,0.009999999994761307
700.0,0.4,0.6699999999837019,0.3200000000069849,19.119999999995343,20.69999999999709,0.04999999998835847,0.0
700.0,0.5,0.6999999999970896,1.8200000000069847,19.55000000000291,17.179999999993015,0.05000000000291038,0.0
700.0,0.6,0.22000000000116413,0.15000000000873115,15.020000000004075,16.179999999993015,0.03999999999359717,0.009999999994761307
700.0,0.699995918367347,0.3300000000162981,1.4699999999720603,20.699999999953434,15.739999999990687,0.0599999999976717,0.009999999994761307
700.0,0.8,1.3699999999953434,1.1700000000419095,13.850000000034926,20.880000000004657,0.04999999998835847,0.009999999994761307
700.0,0.9,0.25,0.7100000000064028,18.350000000034925,17.779999999998836,0.039999999979045235,0.010000000009313226
800.0,0.1,0.4000000000232831,1.4499999999970896,25.650000000023283,22.020000000018626,0.05000000004656613,0.009999999994761307
800.0,0.2,0.4000000000232831,0.8099999999976717,27.070000000006985,25.75,0.05000000000291038,0.0
800.0,0.3,1.2700000000040743,1.1200000000098953,29.980000000039574,25.669999999983702,0.04999999998835847,0.010000000009313226
800.0,0.4,0.3099999999976717,0.3999999999650754,21.25,20.270000000004075,0.03000000002793968,0.010000000009313226
800.0,0.5,1.75,1.0499999999883585,21.820000000006985,32.66999999999825,0.039999999979045235,0.0
800.0,0.6,2.1399999999994184,2.2899999999935967,29.66000000000349,28.48000000001048,0.040000000008149066,0.009999999994761307
800.0,0.699996875,0.7700000000186265,1.1199999999953434,31.0,24.86999999999535,0.03999999999359717,0.010000000009313226
800.0,0.8,0.5700000000069849,0.7999999999883585,24.640000000013966,26.960000000020948,0.0400000000372529,0.0
800.0,0.9,0.3200000000069849,0.3699999999953434,24.44000000000233,22.40000000000873,0.03000000002793968,0.0
900.0,0.1,0.5799999999871943,0.75,30.770000000018626,27.52000000000407,0.02999999996973202,0.010000000009313226
900.0,0.2,1.2700000000040743,1.3199999999924328,27.719999999972053,34.210000000020955,0.060000000012223616,0.0
900.0,0.3,0.9900000000488944,0.5399999999790452,27.489999999990694,29.260000000009324,0.03000000002793968,0.010000000009313226
900.0,0.4,1.1400000000139698,2.0500000000029104,33.599999999976724,29.09999999997672,0.08999999996740371,0.0
900.0,0.5,1.3700000000098953,0.6199999999953434,33.15999999997439,24.980000000039574,0.02999999996973202,0.010000000009313226
900.0,0.6,0.5100000000093132,0.8899999999994179,34.789999999993604,32.90000000000873,0.04999999998835847,0.0
900.0,0.6999975308641976,1.8899999999994184,1.3900000000139698,36.73000000001048,34.849999999976724,0.04999999998835847,0.009999999994761307
900.0,0.8,0.9799999999959256,1.809999999997672,38.15000000000872,34.260000000009306,0.03999999999359717,0.010000000009313226
900.0,0.9,0.6799999999930151,1.1199999999953434,36.99000000000524,35.34000000002561,0.040000000008149066,0.009999999994761307
1000.0,0.1,0.7899999999208376,1.3200000000069851,44.02999999999884,44.489999999990694,0.03000000002793968,0.009999999980209395
1000.0,0.2,1.2300000000977889,1.2000000000116415,37.44000000000233,37.51000000000931,0.039999999979045235,0.010000000009313226
1000.0,0.3,0.7800000000279397,1.1800000000221191,45.729999999981366,45.27000000001865,0.039999999979045235,0.010000000009313226
1000.0,0.4,1.050000000046566,1.8200000000069847,38.85000000003493,32.45000000006985,0.05000000004656613,0.009999999980209395
1000.0,0.5,1.1500000000232828,0.970000000030268,46.3300000000163,48.26999999998952,0.040000000008149066,0.009999999980209395
1000.0,0.6,0.5599999999976717,1.3200000000069851,48.4199999999837,52.99000000001979,0.02999999999883585,0.010000000009313226
1000.0,0.699998,1.0200000000186265,1.5799999999871943,45.02999999999884,52.400000000023276,0.0400000000372529,0.009999999980209395
1000.0,0.8,2.4400000000023283,0.9299999999930152,39.63000000000466,40.76000000000931,0.0599999999976717,0.0
1000.0,0.9,0.8900000000139698,0.6199999999953434,41.48999999999069,40.5,0.039999999979045235,0.0
1100.0,0.1,2.5500000000465657,1.7100000000064028,57.90000000000146,50.78000000002793,0.02999999999883585,0.0
1100.0,0.2,1.7100000000064028,0.9700000000011642,64.36999999999534,55.35000000000582,0.030000000006111808,0.009999999994761307
1100.0,0.3,1.1999999999970896,2.0099999999802094,51.06000000000495,42.88000000000466,0.03000000002793968,0.02999999999883585
1100.0,0.4,1.6000000000058208,0.7399999999906868,56.22000000000117,64.69000000000233,0.040000000008149066,0.009999999994761307
1100.0,0.5,1.9700000000011642,1.8900000000139696,55.94999999999709,46.9100000000326,0.04000000000087312,0.009999999994761307
1100.0,0.6,1.4100000000034925,1.4100000000034925,46.44999999999709,48.0,0.05000000000291038,0.009999999994761307
1100.0,0.699998347107438,1.0199999999895226,0.6599999999743886,56.83999999999651,53.25,0.0599999999976717,0.0
1100.0,0.8,0.9600000000209548,1.8400000000037835,57.10000000003493,53.24000000001979,0.049999999995634425,0.0
1100.0,0.9,1.7399999999906868,1.2700000000186265,51.44000000000233,61.00999999998021,0.02999999999883585,0.0
1200.0,0.1,2.8000000000029104,1.9899999999906868,64.15999999997439,76.25,0.040000000008149066,0.009999999994761307
1200.0,0.2,1.6400000000139698,1.5799999999580905,68.66999999999824,63.79999999998836,0.02999999999883585,0.0
1200.0,0.3,1.169999999983702,1.290000000037253,69.71000000002095,53.2600000000093,0.039999999979045235,0.0
1200.0,0.4,1.1400000000139698,1.3099999999976717,61.42999999999302,63.539999999979045,0.04999999998835847,0.0
1200.0,0.5,1.5499999999883585,1.9600000000064028,71.3300000000163,66.94000000000233,0.02999999996973202,0.0
1200.0,0.6,1.110000000000582,2.0200000000040745,61.88999999999942,55.97000000000117,0.03999999999359717,0.0
1200.0,0.6999986111111111,0.8900000000139698,0.8400000000256114,71.29999999998836,62.13000000000466,0.040000000008149066,0.009999999994761307
1200.0,0.8,1.1600000000034925,1.3099999999976717,68.65999999997439,71.38999999999942,0.02999999999883585,0.009999999994761307
1200.0,0.9,0.8300000000162981,1.2299999999813735,78.95000000001164,75.92999999999302,0.03000000002793968,0.0
1300.0,0.1,1.4900000000488944,1.129999999946449,74.84000000001106,74.0399999999936,0.05000000004656613,0.0
1300.0,0.2,2.179999999993015,2.169999999983702,77.80999999999767,95.42999999999302,0.039999999979045235,0.009999999994761307
1300.0,0.3,2.180000000007567,1.4899999999906868,77.97999999999594,82.75,0.03000000002793968,0.010000000009313226
1300.0,0.4,3.1299999999901047,2.6900000000023283,86.31999999999245,78.79999999998836,0.02999999999883585,0.010000000009313226
1300.0,0.5,1.2000000000116415,1.7600000000093132,83.23000000001048,72.55999999999767,0.03000000002793968,0.010000000009313226
1300.0,0.6,0.9700000000011642,0.6499999999941792,66.22000000000115,84.80000000000291,0.02999999999883585,0.010000000009313226
1300.0,0.6999988165680473,1.4899999999906868,1.4100000000325963,85.77999999996973,75.72000000003027,0.04999999998835847,0.009999999994761307
1300.0,0.8,2.6900000000023283,2.720000000030268,83.18000000000757,82.37999999999009,0.039999999979045235,0.0
1300.0,0.9,1.5399999999935972,1.4000000000087311,83.25,76.14000000001397,0.04999999998835847,0.010000000009313226
1400.0,0.1,3.0799999999871943,1.6199999999953434,101.80999999993946,102.69000000006054,0.0400000000372529,0.009999999980209395
1400.0,0.2,2.0100000000093132,1.7399999999906868,98.96000000002095,98.27999999999884,0.039999999979045235,0.010000000009313226
1400.0,0.3,2.5799999999871943,1.7600000000093132,111.81999999994879,85.16000000000348,0.04999999998835847,0.010000000009313226
1400.0,0.4,1.7600000000093132,1.3299999999580905,110.19000000000231,91.32999999998721,0.04999999998835847,0.010000000009313226
1400.0,0.5,2.9100000000034925,3.779999999911525,106.72000000000116,97.68000000005121,0.039999999979045235,0.010000000009313226
1400.0,0.6,1.7600000000093132,1.7399999999906868,113.72000000000116,111.59999999997672,0.04999999998835847,0.0
1400.0,0.6999989795918368,1.8399999999965075,2.5,95.57000000000698,120.14999999999418,0.03000000002793968,0.010000000009313226
1400.0,0.8,3.0299999999988367,2.2399999999906868,116.76000000000931,93.28999999997905,0.03999999992083758,0.010000000009313226
1400.0,0.9,1.5200000000186265,1.4399999999441206,97.26999999998951,103.75,0.03000000002793968,0.0
1500.0,0.1,2.8700000000026202,2.5599999999976717,122.6599999999744,139.51000000000928,0.02999999999883585,0.010000000002037268
1500.0,0.2,1.9700000000011642,2.0499999999883585,126.7599999999802,121.85000000000582,0.04999999998835847,0.0
1500.0,0.3,1.5900000000256114,1.5800000000017462,141.54999999999563,124.04000000000816,0.040000000008149066,0.010000000002037268
1500.0,0.4,2.6699999999982538,2.9199999999982538,121.16999999999823,148.87999999997555,0.040000000008149066,0.0
1500.0,0.5,2.1499999999650754,2.5200000000186265,136.8299999999872,117.15000000000146,0.04999999998835847,0.0
1500.0,0.6,2.0,2.9399999999950523,141.3000000000029,162.02999999999884,0.05000000000291038,0.0
1500.0,0.6999991111111111,2.8199999999487773,1.4000000000014552,123.29999999998836,148.02999999999884,0.03999999999359717,0.010000000002037268
1500.0,0.8,2.229999999995925,1.7799999999988358,124.54000000000816,128.57000000000698,0.0400000000372529,0.0
1500.0,0.9,2.6900000000023283,1.5499999999883585,129.85999999998603,120.97999999998136,0.02999999999883585,0.0
1600.0,0.1,2.4499999999970896,1.8599999999860304,129.79999999998836,149.11999999999534,0.039999999979045235,0.009999999994761307
1600.0,0.2,2.8699999999953434,2.8000000000029104,140.2599999999511,151.36999999999534,0.03999999999359717,0.0
1600.0,0.3,3.1499999999941792,2.320000000006985,134.1699999999837,126.28000000002794,0.04999999998835847,0.0
1600.0,0.4,3.449999999953434,1.7700000000186265,149.2400000000489,138.44999999995343,0.04999999998835847,0.009999999994761307
1600.0,0.5,2.429999999993015,2.14000000001397,151.91999999999825,136.23999999999072,0.039999999979045235,0.0
1600.0,0.6,2.389999999999418,1.4700000000011642,117.55000000000292,122.36000000000055,0.05000000000291038,0.0
1600.0,0.69999921875,3.8400000000256114,3.339999999967404,157.31999999999243,138.72999999998137,0.03000000002793968,0.009999999994761307
1600.0,0.8,4.319999999992433,3.0999999999767165,160.45000000001158,154.5800000000163,0.0400000000372529,0.0
1600.0,0.9,3.830000000001746,2.320000000006985,145.06000000000498,139.08999999999648,0.0400000000372529,0.010000000002037268
1700.0,0.1,4.2999999999883585,2.7800000000279397,153.1900000000023,164.89000000001397,0.0400000000372529,0.010000000009313226
1700.0,0.2,3.6599999999743886,2.4499999999534343,152.92999999999304,172.30000000004657,0.04999999998835847,0.0
1700.0,0.3,4.319999999948777,2.8900000000139703,165.29999999993015,156.4199999999837,0.03999999992083758,0.0
1700.0,0.4,3.2199999999720603,2.4400000000023283,161.88999999995576,169.4800000000396,0.04999999993015082,0.010000000009313226
1700.0,0.5,2.959999999962747,2.4499999999534343,173.45000000001164,182.7900000000081,0.019999999989522614,0.010000000009313226
1700.0,0.6,4.960000000020956,2.200000000011641,179.88000000000466,176.39000000001397,0.04999999998835847,0.010000000009313226
1700.0,0.6999993079584775,3.1599999999743886,2.7700000000186265,161.29000000003725,147.93000000002212,0.0400000000372529,0.0
1700.0,0.8,2.7999999999883585,2.450000000011641,176.54000000003722,173.8999999999942,0.04999999998835847,0.0
1700.0,0.9,3.849999999976717,2.1199999999953434,178.82000000000698,180.33999999999645,0.04999999998835847,0.010000000009313226
1800.0,0.1,3.919999999983702,3.0600000000267755,200.29999999999927,187.23999999999802,0.039999999979045235,0.009999999998399293
1800.0,0.2,4.409999999974389,2.459999999999127,192.52000000001863,184.7600000000093,0.040000000008149066,0.010000000002037268
1800.0,0.3,3.7599999999983993,3.3699999999953434,203.82000000000698,187.83999999999645,0.040000000008149066,0.009999999998399293
1800.0,0.4,3.1199999999989814,3.4100000000034925,214.33999999999645,193.65999999999985,0.02999999999883585,0.010000000002037268
1800.0,0.5,3.4400000000023283,2.6899999999441206,194.9400000000024,194.9599999999628,0.040000000008149066,0.0
1800.0,0.6,3.0300000000024734,2.5,215.5,206.8100000000013,0.019999999996798586,0.010000000002037268
1800.0,0.6999993827160493,4.2299999999813735,2.2299999999995634,210.34000000002558,207.5,0.04000000000087312,0.0
1800.0,0.8,2.0499999999883585,1.8299999999871943,187.62000000000262,173.91000000000355,0.0400000000372529,0.010000000002037268
1800.0,0.9,4.489999999990687,3.2600000000093132,187.05999999999767,206.2200000000012,0.02999999999883585,0.010000000002037268
1900.0,0.1,4.489999999990687,5.309999999939464,247.02000000001863,207.37999999994645,0.0599999999976717,0.0
1900.0,0.2,3.1500000000232835,3.459999999962747,214.5,234.15000000002328,0.04999999998835847,0.010000000009313226
1900.0,0.3,4.179999999993015,2.9000000000232835,249.01999999998955,209.2399999999907,0.04999999998835847,0.010000000009313226
1900.0,0.4,4.349999999976717,3.4600000000209548,226.140000000014,219.6900000000024,0.02999999999883585,0.010000000009313226
1900.0,0.5,4.7000000000116415,2.929999999993015,220.47999999998137,245.7699999999604,0.039999999979045235,0.010000000009313226
1900.0,0.6,3.2200000000011637,3.540000000008149,224.5400000000081,233.17999999999302,0.0599999999976717,0.0
1900.0,0.6999994459833795,4.519999999989524,2.6000000000349246,224.28999999992084,240.7799999999989,0.04999999998835847,0.010000000009313226
1900.0,0.8,4.029999999998837,3.910000000032596,211.1700000000419,220.9200000000128,0.04999999998835847,0.0
1900.0,0.9,4.3299999999580905,3.1199999999953434,241.95999999999182,239.75,0.040000000008149066,0.0
2000.0,0.1,4.5700000000651935,3.8400000000256114,238.85999999998603,228.61000000001513,0.04999999993015082,0.010000000009313226
2000.0,0.2,3.9500000000116415,3.980000000097789,267.3400000000256,249.140000000014,0.04999999993015082,0.010000000009313226
2000.0,0.3,4.820000000006985,3.7600000000093132,230.5100000000093,261.2100000000209,0.05000000004656613,0.010000000009313226
2000.0,0.4,3.9099999999743886,5.460000000079162,260.21999999997206,246.31000000005588,0.04999999998835847,0.009999999980209395
2000.0,0.5,4.7199999999720585,4.89000000001397,252.72000000003032,255.90000000002328,0.03000000002793968,0.0
2000.0,0.6,4.339999999996508,3.1399999999848665,274.95000000001164,284.4599999999918,0.02999999999883585,0.010000000009313226
2000.0,0.6999995,3.820000000006985,3.6900000000023283,260.18000000005117,248.2399999999907,0.0400000000372529,0.009999999980209395
2000.0,0.8,4.539999999979044,4.440000000002328,270.87000000002445,258.22999999998143,0.04999999993015082,0.010000000009313226
2000.0,0.9,4.180000000051223,3.4899999999906868,255.2199999999721,244.83999999999645,0.0599999999976717,0.010000000009313226
2100.0,0.1,4.119999999995343,3.9800000000104774,301.58000000000175,276.0599999999977,0.039999999979045235,0.0
2100.0,0.2,4.309999999997672,4.2400000000488935,294.6499999999942,272.6499999999942,0.040000000008149066,0.009999999994761307
2100.0,0.3,4.279999999969732,4.440000000002328,322.79999999998836,341.32000000000704,0.05000000000291038,0.009999999994761307
2100.0,0.4,4.090000000025611,4.559999999997672,280.3800000000046,328.8099999999977,0.05000000000291038,0.0
2100.0,0.5,4.349999999976717,5.8099999999976735,272.9400000000023,287.3099999999977,0.0400000000372529,0.010000000009313226
2100.0,0.6,7.819999999992433,5.490000000005238,305.6399999999994,299.47999999999587,0.0599999999976717,0.009999999994761307
2100.0,0.6999995464852607,4.679999999993015,4.919999999998254,293.2299999999814,324.1600000000326,0.03000000002793968,0.0
2100.0,0.8,4.139999999999418,5.320000000006985,334.0100000000093,317.6600000000326,0.03999999999359717,0.0
2100.0,0.9,3.919999999983702,4.9799999999959255,302.82000000000704,281.08000000001635,0.02999999996973202,0.0
2200.0,0.1,4.319999999948777,4.6000000000058225,356.8600000000006,331.6999999999972,0.05000000000291038,0.009999999994761307
2200.0,0.2,5.489999999990686,4.339999999996508,333.8999999999942,335.4400000000023,0.040000000008149066,0.009999999994761307
2200.0,0.3,4.779999999998836,4.4799999999813735,335.83000000000175,348.77000000000413,0.04999999998835847,0.020000000004074536
2200.0,0.4,4.619999999995343,5.419999999983702,355.36999999999534,306.90000000000873,0.02999999999883585,0.0
2200.0,0.5,4.239999999990687,5.149999999965075,324.3399999999965,358.7600000000093,0.039999999979045235,0.009999999994761307
2200.0,0.6,3.6700000000128057,5.599999999991269,366.8000000000029,314.22000000000116,0.0599999999976717,0.0
2200.0,0.6999995867768595,5.5300000000279415,4.349999999991269,322.75,317.32000000000704,0.0599999999976717,0.010000000009313226
2200.0,0.8,5.25,6.7000000000116415,366.38000000000466,351.0900000000256,0.02999999999883585,0.009999999994761307
2200.0,0.9,4.389999999999418,4.649999999965075,363.3399999999965,366.859999999986,0.04999999998835847,0.009999999994761307
2300.0,0.1,6.7400000000488935,4.660000000032596,399.5799999999581,377.7000000000698,0.02999999999883585,0.010000000009313226
2300.0,0.2,7.1300000000046575,6.549999999930153,404.3100000000558,428.9199999999256,0.0400000000372529,0.010000000009313226
2300.0,0.3,5.340000000083818,5.009999999892898,365.08999999996735,389.9100000000035,0.03000000002793968,0.009999999980209395
2300.0,0.4,5.410000000032596,6.5799999999580905,412.38000000000466,379.8200000000071,0.03000000002793968,0.010000000009313226
2300.0,0.5,5.989999999990688,4.760000000009313,389.140000000014,365.41999999998365,0.04999999998835847,0.010000000009313226
2300.0,0.6,5.209999999991852,5.5099999999802085,409.9700000000012,356.76999999998947,0.09000000002561137,0.009999999980209395
2300.0,0.6999996219281663,5.159999999974389,4.0799999999580905,396.19000000000227,368.0499999999884,0.05000000004656613,0.0
2300.0,0.8,4.650000000023283,4.540000000008148,376.36000000001513,402.5100000000093,0.0599999999976717,0.010000000009313226
2300.0,0.9,5.389999999984866,4.579999999987193,436.55999999999773,368.92999999993486,0.04999999993015082,0.0
2400.0,0.1,7.539999999979045,4.730000000039581,473.08999999996735,402.2899999999791,0.04999999998835847,0.009999999994761307
2400.0,0.2,5.4500000000116415,4.28000000002794,399.75,426.71999999997206,0.040000000008149066,0.0
2400.0,0.3,6.14000000001397,5.459999999962747,415.24000000000524,404.47000000003027,0.05000000004656613,0.010000000009313226
2400.0,0.4,6.070000000006987,5.2700000000040745,469.8200000000071,411.7399999999907,0.04999999998835847,0.009999999994761307
2400.0,0.5,5.690000000002327,4.4500000000116415,466.4500000000117,411.94000000000227,0.04999999998835847,0.009999999994761307
2400.0,0.6,6.75,4.9500000000116415,402.9700000000012,482.05999999999773,0.02999999999883585,0.009999999994761307
2400.0,0.6999996527777778,7.849999999976717,4.330000000016298,447.0300000000133,431.2399999999907,0.04999999998835847,0.0
2400.0,0.8,5.309999999997672,5.420000000012807,419.54000000000815,422.8899999999994,0.03999999999359717,0.010000000009313226
2400.0,0.9,6.5599999999976735,5.820000000006987,419.7600000000093,419.0899999999965,0.04999999998835847,0.0
2500.0,0.1,5.449999999953433,6.8400000000256105,499.109999999986,464.780000000028,0.02999999999883585,0.0
2500.0,0.2,6.85999999998603,7.190000000002327,509.2600000000093,450.65000000002334,0.039999999979045235,0.010000000009313226
2500.0,0.3,4.940000000002328,6.400000000023283,510.0,452.44999999995343,0.040000000008149066,0.0
2500.0,0.4,6.0799999999871925,6.010000000009312,480.030000000028,515.2699999999022,0.0599999999976717,0.0
2500.0,0.5,7.989999999990688,5.14000000001397,475.5999999999767,444.2399999999907,0.0400000000372529,0.0
2500.0,0.6,6.339999999996508,6.2700000000186265,434.36000000001513,512.8099999999977,0.039999999979045235,0.010000000009313226
2500.0,0.69999968,5.3500000000058225,5.169999999983703,442.890000000014,452.359999999986,0.039999999979045235,0.010000000009313226
2500.0,0.8,5.60999999998603,4.6899999999441215,523.2799999999988,442.6600000000035,0.04999999998835847,0.010000000009313226
2500.0,0.9,7.010000000009312,5.1300000000046575,446.4200000000419,474.9399999999442,0.0500000000174623,0.009999999980209395
2600.0,0.1,6.169999999983702,7.049999999988358,566.7999999999884,500.2299999999814,0.03000000002793968,0.0
2600.0,0.2,6.580000000001746,6.599999999976717,584.2700000000186,552.1300000000047,0.049999999995634425,0.010000000002037268
2600.0,0.3,7.290000000000872,6.659999999999855,553.4899999999907,556.570000000007,0.03000000002793968,0.0
2600.0,0.4,6.25,8.229999999999562,536.5,539.9200000000019,0.05000000000291038,0.009999999998399293
2600.0,0.5,6.7199999999720585,5.970000000030267,563.4199999999837,553.429999999993,0.02999999999883585,0.0
2600.0,0.6,7.219999999993888,6.940000000002327,644.3800000000048,597.3099999999978,0.04000000000087312,0.0
2600.0,0.6999997041420118,8.010000000002037,7.349999999998545,545.0799999999945,568.1599999999744,0.04999999998835847,0.0
2600.0,0.8,7.8099999999976735,6.6599999999743895,557.2000000000116,529.6800000000003,0.04999999998835847,0.009999999998399293
2600.0,0.9,5.56000000000131,5.619999999995343,569.9799999999814,541.8800000000047,0.04999999998835847,0.009999999998399293
2700.0,0.1,10.239999999990687,7.040000000000872,663.3500000000347,573.8599999999859,0.02999999999883585,0.01000000000021828
2700.0,0.2,6.75,7.0,628.8699999999952,588.5899999999982,0.039999999979045235,0.01000000000021828
2700.0,0.3,6.119999999995343,7.5900000000001455,592.5999999999995,634.2800000000278,0.02999999999883585,0.02000000000043656
2700.0,0.4,7.979999999981373,6.510000000009312,588.3099999999978,650.6500000000233,0.039999999979045235,0.0
2700.0,0.5,7.889999999999418,5.990000000019792,578.0,613.1700000000127,0.039999999979045235,0.0
2700.0,0.6,9.850000000000364,8.969999999999345,538.8899999999994,747.1599999999999,0.04000000000087312,0.0
2700.0,0.6999997256515775,7.5899999999965075,8.340000000025611,628.5899999999965,602.1000000000057,0.04999999998835847,0.01000000000021828
